pkl_file,protocol_id,param_hash,epsp_ratio
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
cached_e825da116cdc_mrk97_08.pkl,mrk97_08,e825da116cdc,0.9991625011491473
cached_e825da116cdc_sjh06_02.pkl,sjh06_02,e825da116cdc,0.8045268664541243
cached_e825da116cdc_mrk97_01.pkl,mrk97_01,e825da116cdc,1.0169594278908627
cached_e825da116cdc_mrk97_02.pkl,mrk97_02,e825da116cdc,1.0254193061576986
cached_e825da116cdc_mrk97_07.pkl,mrk97_07,e825da116cdc,1.0461960372467
